mapping,phi_max,pair_sum_max,can_fold,fold_fraction,dphi_low,dphi_high,resolution_rises,between,within,fisher_ratio,n_windows,n_event
cosine,3.141592653589793,6.283185307179586,True,0.5069336552076777,-7.961231440045019,-7.9612314400450295,False,2.021221110662067,14.324173091375465,0.14110560503342684,1589,748
arctan,0.7853981633974483,1.5707963267948966,False,0.0,0.9986160110960801,0.5164754361128328,False,1.6688531789682843,7.858190464271787,0.212371179669916,1589,748
arccosh,1.3169578969248166,2.633915793849633,False,0.0,5.538256510215338,0.5901834517261229,False,2.61185355519505,13.49751837631998,0.1935062047981561,1589,748
exponential,3.141592653589793,6.283185307179586,True,0.3398898432583386,1.8886013340035257,4.812999041435987,True,3.0374105537629363,19.12402910286031,0.1588269154698495,1589,748
