event,asset,window_start,label,prob_EXP,loss_EXP,prob_AT,loss_AT,prob_DAG,loss_DAG,prob_DSV,loss_DSV,prob_IF,loss_IF,prob_OMNI,loss_OMNI,prob_OCS,loss_OCS,prob_TR,loss_TR,prob_USAD,loss_USAD
Normal 2019,USOIL,985,0,0.7829457364341085,0.6130040262003484,0.7984496124031008,0.6375217835466618,0.46511627906976744,0.21633315305570577,0.3875968992248062,0.1502313562886846,0.751937984496124,0.5654107325280933,0.8372093023255814,0.7009194159004868,0.813953488372093,0.662520281233099,0.2868217054263566,0.08226669070368368,0.29457364341085274,0.08677363139234423
Normal 2019,USOIL,986,0,0.3488372093023256,0.12168739859383451,0.6976744186046512,0.48674959437533805,0.6821705426356589,0.46535664923982933,0.03875968992248062,0.0015023135628868458,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.2713178294573643,0.07361336458145543,0.26356589147286824,0.06946697914788776,0.5426356589147286,0.2944534583258217
Normal 2019,USOIL,987,0,0.34108527131782945,0.11633916230995733,0.5581395348837209,0.31151974040021635,0.6201550387596899,0.3845922720990325,0.17829457364341086,0.03178895499068566,0.5426356589147286,0.2944534583258217,0.5348837209302325,0.28610059491617085,0.2868217054263566,0.08226669070368368,0.17829457364341086,0.03178895499068566,0.8372093023255814,0.7009194159004868
Normal 2019,USOIL,988,0,0.17829457364341086,0.03178895499068566,0.49612403100775193,0.2461390541433808,0.7054263565891473,0.4976263445706388,0.2868217054263566,0.08226669070368368,0.5116279069767442,0.26176311519740403,0.751937984496124,0.5654107325280933,0.4186046511627907,0.1752298539751217,0.11627906976744186,0.01352082206598161,0.8992248062015504,0.8086052520882159
Normal 2019,USOIL,989,0,0.18604651162790697,0.03461330448891292,0.40310077519379844,0.16249023496184123,0.6666666666666666,0.4444444444444444,0.17054263565891473,0.029084790577489333,0.32558139534883723,0.10600324499729585,0.7131782945736435,0.5086232798509706,0.3488372093023256,0.12168739859383451,0.09302325581395349,0.00865332612222823,0.8527131782945736,0.7271197644372333
Normal 2019,USOIL,990,0,0.15503875968992248,0.024037017006189532,0.43410852713178294,0.18845021332852593,0.5271317829457365,0.277867916591551,0.26356589147286824,0.06946697914788776,0.2868217054263566,0.08226669070368368,0.7364341085271318,0.5423351962021513,0.29457364341085274,0.08677363139234423,0.13178294573643412,0.01736674478697194,0.751937984496124,0.5654107325280933
Normal 2019,USOIL,991,0,0.3643410852713178,0.1327444264166817,0.32558139534883723,0.10600324499729585,0.27906976744186046,0.07787993510005409,0.3488372093023256,0.12168739859383451,0.3333333333333333,0.1111111111111111,0.6821705426356589,0.46535664923982933,0.24031007751937986,0.05774893335737036,0.08527131782945736,0.007271197644372333,0.6434108527131783,0.41397752538909927
Normal 2019,USOIL,992,0,0.13953488372093023,0.019469983775013522,0.05426356589147287,0.0029445345832582177,0.15503875968992248,0.024037017006189532,0.13953488372093023,0.019469983775013522,0.18604651162790697,0.03461330448891292,0.2713178294573643,0.07361336458145543,0.10077519379844961,0.010155639685115077,0.10077519379844961,0.010155639685115077,0.5658914728682171,0.32023315906496
Normal 2019,USOIL,993,0,0.10852713178294573,0.011778138333032871,0.031007751937984496,0.0009614806802475813,0.03875968992248062,0.0015023135628868458,0.11627906976744186,0.01352082206598161,0.17054263565891473,0.029084790577489333,0.2558139534883721,0.06544077879935101,0.07751937984496124,0.006009254251547383,0.10852713178294573,0.011778138333032871,0.5581395348837209,0.31151974040021635
Normal 2019,USOIL,994,0,0.046511627906976744,0.0021633315305570576,0.007751937984496124,6.009254251547383e-05,0.3023255813953488,0.09140075716603568,0.10852713178294573,0.011778138333032871,0.06201550387596899,0.003845922720990325,0.11627906976744186,0.01352082206598161,0.046511627906976744,0.0021633315305570576,0.03875968992248062,0.0015023135628868458,0.5503875968992248,0.30292650682050354
Normal 2019,USOIL,995,0,0.007751937984496124,6.009254251547383e-05,0.023255813953488372,0.0005408328826392644,0.21705426356589147,0.047112553332131483,0.015503875968992248,0.00024037017006189532,0.015503875968992248,0.00024037017006189532,0.06201550387596899,0.003845922720990325,0.05426356589147287,0.0029445345832582177,0.05426356589147287,0.0029445345832582177,0.5193798449612403,0.26975542335196206
Normal 2019,USOIL,996,0,0.07751937984496124,0.006009254251547383,0.03875968992248062,0.0015023135628868458,0.40310077519379844,0.16249023496184123,0.05426356589147287,0.0029445345832582177,0.031007751937984496,0.0009614806802475813,0.06976744186046512,0.0048674959437533805,0.06976744186046512,0.0048674959437533805,0.046511627906976744,0.0021633315305570576,0.5116279069767442,0.26176311519740403
Normal 2019,USOIL,997,0,0.09302325581395349,0.00865332612222823,0.06201550387596899,0.003845922720990325,0.06976744186046512,0.0048674959437533805,0.023255813953488372,0.0005408328826392644,0.046511627906976744,0.0021633315305570576,0.046511627906976744,0.0021633315305570576,0.11627906976744186,0.01352082206598161,0.015503875968992248,0.00024037017006189532,0.4806201550387597,0.23099573342948143
Normal 2019,USOIL,998,0,0.06201550387596899,0.003845922720990325,0.18604651162790697,0.03461330448891292,0.08527131782945736,0.007271197644372333,0.031007751937984496,0.0009614806802475813,0.12403100775193798,0.0153836908839613,0.015503875968992248,0.00024037017006189532,0.1937984496124031,0.03755783907217115,0.007751937984496124,6.009254251547383e-05,0.4573643410852713,0.20918214049636438
Normal 2019,USOIL,999,0,0.023255813953488372,0.0005408328826392644,0.4263565891472868,0.1817799411093083,0.10852713178294573,0.011778138333032871,0.046511627906976744,0.0021633315305570576,0.10077519379844961,0.010155639685115077,0.007751937984496124,6.009254251547383e-05,0.23255813953488372,0.05408328826392644,0.07751937984496124,0.006009254251547383,0.43410852713178294,0.18845021332852593
Normal 2019,USOIL,1000,0,0.015503875968992248,0.00024037017006189532,0.5271317829457365,0.277867916591551,0.015503875968992248,0.00024037017006189532,0.007751937984496124,6.009254251547383e-05,0.3488372093023256,0.12168739859383451,0.023255813953488372,0.0005408328826392644,0.3178294573643411,0.10101556396851151,0.06976744186046512,0.0048674959437533805,0.40310077519379844,0.16249023496184123
Normal 2019,USOIL,1001,0,0.031007751937984496,0.0009614806802475813,0.627906976744186,0.3942671714440238,0.2713178294573643,0.07361336458145543,0.13178294573643412,0.01736674478697194,0.5736434108527132,0.32906676281473474,0.031007751937984496,0.0009614806802475813,0.37209302325581395,0.1384532179556517,0.06201550387596899,0.003845922720990325,0.3875968992248062,0.1502313562886846
